champion_name,role,matchup_type,counter_champion,matchup_winrate,rank
Diana,JUNGLE,strong_against,Nunu & Willump,53.95%,10
Diana,JUNGLE,weak_against,Master Yi,35.33%,1
Diana,JUNGLE,weak_against,Udyr,35.44%,2
Diana,JUNGLE,weak_against,Aatrox,41.07%,3
Diana,JUNGLE,weak_against,Jax,41.79%,4
Diana,JUNGLE,weak_against,Wukong,41.89%,5
Diana,JUNGLE,weak_against,Evelynn,42.31%,6
Diana,JUNGLE,weak_against,Ivern,43.14%,7
Diana,JUNGLE,weak_against,Cho'Gath,43.94%,8
Diana,JUNGLE,weak_against,Rengar,43.97%,9
Diana,JUNGLE,weak_against,Warwick,44.09%,10
Diana,MID,strong_against,Orianna,62.60%,1
Diana,MID,strong_against,Naafiri,59.38%,2
Diana,MID,strong_against,Aurora,58.90%,3
Diana,MID,strong_against,Azir,57.63%,4
Diana,MID,strong_against,Akshan,56.32%,5
Diana,MID,strong_against,Ryze,56.20%,6
Diana,MID,strong_against,Cassiopeia,54.93%,7
Diana,MID,strong_against,Zed,54.72%,8
Diana,MID,strong_against,Vex,54.37%,9
Diana,MID,strong_against,Fizz,53.88%,10
Diana,MID,weak_against,Talon,35.23%,1
Diana,MID,weak_against,Gwen,41.46%,2
Diana,MID,weak_against,Veigar,41.80%,3
Diana,MID,weak_against,Lissandra,41.89%,4
Diana,MID,weak_against,Nasus,42.31%,5
Diana,MID,weak_against,Aurelion Sol,43.28%,6
Diana,MID,weak_against,Kassadin,45.12%,7
Diana,MID,weak_against,Lux,46.88%,8
Diana,MID,weak_against,Zoe,46.96%,9
Diana,MID,weak_against,Malzahar,47.54%,10
Dr. Mundo,TOP,strong_against,Jax,60.69%,1
Dr. Mundo,TOP,strong_against,Rumble,58.44%,2
Dr. Mundo,TOP,strong_against,Malphite,57.37%,3
Dr. Mundo,TOP,strong_against,Sion,57.14%,4
Dr. Mundo,TOP,strong_against,Trundle,56.79%,5
Dr. Mundo,TOP,strong_against,Gragas,56.68%,6
Dr. Mundo,TOP,strong_against,Akali,56.59%,7
Dr. Mundo,TOP,strong_against,Pantheon,55.84%,8
Dr. Mundo,TOP,strong_against,Kennen,55.56%,9
Dr. Mundo,TOP,strong_against,Jayce,55.52%,10
Dr. Mundo,TOP,weak_against,Udyr,36.96%,1
Dr. Mundo,TOP,weak_against,Illaoi,39.46%,2
Dr. Mundo,TOP,weak_against,Gwen,40.63%,3
Dr. Mundo,TOP,weak_against,Gnar,40.79%,4
Dr. Mundo,TOP,weak_against,Anivia,40.82%,5
Dr. Mundo,TOP,weak_against,Yasuo,41.48%,6
Dr. Mundo,TOP,weak_against,Irelia,42.50%,7
Dr. Mundo,TOP,weak_against,Singed,42.57%,8
Dr. Mundo,TOP,weak_against,Yone,43.24%,9
Dr. Mundo,TOP,weak_against,Riven,43.48%,10
Draven,ADC,strong_against,Karthus,58.14%,1
Draven,ADC,strong_against,Swain,57.58%,2
Draven,ADC,strong_against,Zeri,56.98%,3
Draven,ADC,strong_against,Smolder,55.93%,4
Draven,ADC,strong_against,Aphelios,55.28%,5
Draven,ADC,strong_against,Lucian,54.21%,6
Draven,ADC,strong_against,Sivir,53.78%,7
Draven,ADC,strong_against,Tristana,53.66%,8
Draven,ADC,strong_against,Ezreal,53.58%,9
Draven,ADC,strong_against,Aurelion Sol,53.33%,10
Draven,ADC,weak_against,Nilah,34.57%,1
Draven,ADC,weak_against,Lux,39.22%,2
Draven,ADC,weak_against,Hwei,42.17%,3
Draven,ADC,weak_against,Viktor,42.29%,4
Draven,ADC,weak_against,Vel'Koz,42.86%,5
Draven,ADC,weak_against,Syndra,43.64%,6
Draven,ADC,weak_against,Ziggs,46.31%,7
Draven,ADC,weak_against,Senna,46.34%,8
Draven,ADC,weak_against,Xayah,46.73%,9
Draven,ADC,weak_against,Veigar,46.77%,10
Ekko,JUNGLE,strong_against,Udyr,65.15%,1
Ekko,JUNGLE,strong_against,Rammus,60.00%,2
Ekko,JUNGLE,strong_against,Cho'Gath,59.72%,3
Ekko,JUNGLE,strong_against,Nocturne,57.10%,4
Ekko,JUNGLE,strong_against,Aatrox,56.45%,5
Ekko,JUNGLE,strong_against,Qiyana,56.42%,6
Ekko,JUNGLE,strong_against,Evelynn,55.63%,7
Ekko,JUNGLE,strong_against,Sejuani,55.17%,8
Ekko,JUNGLE,strong_against,Jax,54.02%,9
Ekko,JUNGLE,strong_against,Xin Zhao,53.91%,10
Ekko,JUNGLE,weak_against,Rek'Sai,40.91%,1
Ekko,JUNGLE,weak_against,Fiddlesticks,41.67%,2
Ekko,JUNGLE,weak_against,Nunu & Willump,41.67%,3
Ekko,JUNGLE,weak_against,Zyra,42.22%,4
Ekko,JUNGLE,weak_against,Shyvana,46.23%,5
Ekko,JUNGLE,weak_against,Sylas,46.40%,6
Ekko,JUNGLE,weak_against,Kindred,47.01%,7
Ekko,JUNGLE,weak_against,Trundle,47.17%,8
Ekko,JUNGLE,weak_against,Karthus,47.19%,9
Ekko,JUNGLE,weak_against,Lillia,48.02%,10
Ekko,MID,strong_against,Brand,75.76%,1
Ekko,MID,strong_against,Tristana,62.26%,2
Ekko,MID,strong_against,Cassiopeia,60.00%,3
Ekko,MID,strong_against,Azir,59.43%,4
Ekko,MID,strong_against,Talon,58.97%,5
Ekko,MID,strong_against,Naafiri,58.82%,6
Ekko,MID,strong_against,Zoe,58.59%,7
Ekko,MID,strong_against,Mel,58.11%,8
Ekko,MID,strong_against,Malzahar,56.13%,9
Ekko,MID,strong_against,Veigar,55.42%,10
Ekko,MID,weak_against,Akshan,38.24%,1
Ekko,MID,weak_against,Gangplank,40.00%,2
Ekko,MID,weak_against,Aurora,40.23%,3
Ekko,MID,weak_against,Gwen,41.07%,4
Ekko,MID,weak_against,Ryze,42.14%,5
Ekko,MID,weak_against,Kassadin,42.45%,6
Ekko,MID,weak_against,Sylas,42.90%,7
Ekko,MID,weak_against,Vladimir,44.07%,8
Ekko,MID,weak_against,Akali,44.21%,9
Ekko,MID,weak_against,Taliyah,45.76%,10
Elise,JUNGLE,strong_against,Ivern,60.53%,1
Elise,JUNGLE,strong_against,Sylas,59.26%,2
Elise,JUNGLE,strong_against,Udyr,58.18%,3
Elise,JUNGLE,strong_against,Karthus,58.06%,4
Elise,JUNGLE,strong_against,Bel'Veth,57.95%,5
Elise,JUNGLE,strong_against,Kindred,56.82%,6
Elise,JUNGLE,strong_against,Xin Zhao,55.71%,7
Elise,JUNGLE,strong_against,Cho'Gath,55.00%,8
Elise,JUNGLE,strong_against,Aatrox,55.00%,9
Elise,JUNGLE,strong_against,Graves,54.58%,10
Elise,JUNGLE,weak_against,Quinn,35.48%,1
Elise,JUNGLE,weak_against,Sejuani,35.90%,2
Elise,JUNGLE,weak_against,Lillia,39.80%,3
Elise,JUNGLE,weak_against,Rammus,40.38%,4
Elise,JUNGLE,weak_against,Ambessa,40.63%,5
Elise,JUNGLE,weak_against,Nidalee,40.78%,6
Elise,JUNGLE,weak_against,Shaco,42.31%,7
Elise,JUNGLE,weak_against,Jarvan IV,42.94%,8
Elise,JUNGLE,weak_against,Amumu,43.14%,9
Elise,JUNGLE,weak_against,Qiyana,44.44%,10
Elise,SUPPORT,strong_against,Pyke,58.33%,1
Elise,SUPPORT,strong_against,Braum,56.82%,2
Elise,SUPPORT,strong_against,Nami,56.00%,3
Elise,SUPPORT,strong_against,Rell,55.81%,4
Elise,SUPPORT,strong_against,Nautilus,55.43%,5
Elise,SUPPORT,strong_against,Yuumi,53.85%,6
Elise,SUPPORT,strong_against,Blitzcrank,53.33%,7
Elise,SUPPORT,strong_against,Seraphine,52.05%,8
Elise,SUPPORT,strong_against,Camille,51.43%,9
Elise,SUPPORT,strong_against,Bard,51.32%,10
Elise,SUPPORT,weak_against,Zilean,39.47%,1
Elise,SUPPORT,weak_against,Sona,40.63%,2
Elise,SUPPORT,weak_against,Soraka,40.91%,3
Elise,SUPPORT,weak_against,Janna,42.86%,4
Elise,SUPPORT,weak_against,Thresh,43.61%,5
Elise,SUPPORT,weak_against,Alistar,44.00%,6
Elise,SUPPORT,weak_against,Senna,44.23%,7
Elise,SUPPORT,weak_against,Karma,44.64%,8
Elise,SUPPORT,weak_against,Rakan,45.83%,9
Elise,SUPPORT,weak_against,Leona,46.38%,10
Evelynn,JUNGLE,strong_against,Jayce,63.79%,1
Evelynn,JUNGLE,strong_against,Trundle,62.86%,2
Evelynn,JUNGLE,strong_against,Master Yi,58.71%,3
Evelynn,JUNGLE,strong_against,Vi,58.44%,4
Evelynn,JUNGLE,strong_against,Qiyana,58.19%,5
Evelynn,JUNGLE,strong_against,Xin Zhao,57.89%,6
Evelynn,JUNGLE,strong_against,Diana,57.69%,7
Evelynn,JUNGLE,strong_against,Nunu & Willump,56.52%,8
Evelynn,JUNGLE,strong_against,Kayn,55.78%,9
Evelynn,JUNGLE,strong_against,Viego,55.75%,10
Evelynn,JUNGLE,weak_against,Ivern,36.36%,1
Evelynn,JUNGLE,weak_against,Fiddlesticks,38.27%,2
Evelynn,JUNGLE,weak_against,Rammus,38.46%,3
Evelynn,JUNGLE,weak_against,Warwick,44.05%,4
Evelynn,JUNGLE,weak_against,Ekko,44.37%,5
Evelynn,JUNGLE,weak_against,Shaco,44.68%,6
Evelynn,JUNGLE,weak_against,Nidalee,44.92%,7
Evelynn,JUNGLE,weak_against,Bel'Veth,44.95%,8
Evelynn,JUNGLE,weak_against,Lillia,45.87%,9
Evelynn,JUNGLE,weak_against,Udyr,46.67%,10
Ezreal,ADC,strong_against,Swain,51.02%,1
Ezreal,ADC,strong_against,Corki,50.27%,2
Ezreal,ADC,strong_against,Vayne,50.25%,3
Ezreal,ADC,strong_against,Lux,50.00%,4
Ezreal,ADC,strong_against,Ashe,49.96%,5
Ezreal,ADC,strong_against,Caitlyn,49.74%,6
Ezreal,ADC,strong_against,Mel,49.65%,7
Ezreal,ADC,strong_against,Brand,49.56%,8
Ezreal,ADC,strong_against,Xerath,48.75%,9
Ezreal,ADC,strong_against,Miss Fortune,48.27%,10
Ezreal,ADC,weak_against,Senna,36.70%,1
Ezreal,ADC,weak_against,Nilah,37.50%,2
Ezreal,ADC,weak_against,Kog'Maw,38.54%,3
Ezreal,ADC,weak_against,Karthus,40.24%,4
Ezreal,ADC,weak_against,Yasuo,40.75%,5
Ezreal,ADC,weak_against,Sivir,42.99%,6
Ezreal,ADC,weak_against,Zeri,43.43%,7
Ezreal,ADC,weak_against,Katarina,43.66%,8
Ezreal,ADC,weak_against,Vladimir,43.69%,9
Ezreal,ADC,weak_against,Varus,44.19%,10
Fiddlesticks,JUNGLE,strong_against,Jax,65.79%,1
Fiddlesticks,JUNGLE,strong_against,Gwen,63.41%,2
Fiddlesticks,JUNGLE,strong_against,Evelynn,61.73%,3
Fiddlesticks,JUNGLE,strong_against,Rammus,61.11%,4
Fiddlesticks,JUNGLE,strong_against,Kindred,59.74%,5
Fiddlesticks,JUNGLE,strong_against,Ekko,58.33%,6
Fiddlesticks,JUNGLE,strong_against,Quinn,57.14%,7
Fiddlesticks,JUNGLE,strong_against,Zyra,56.41%,8
Fiddlesticks,JUNGLE,strong_against,Nunu & Willump,56.34%,9
Fiddlesticks,JUNGLE,strong_against,Udyr,55.68%,10
Fiddlesticks,JUNGLE,weak_against,Jayce,35.42%,1
Fiddlesticks,JUNGLE,weak_against,Nocturne,45.09%,2
Fiddlesticks,JUNGLE,weak_against,Nidalee,46.15%,3
Fiddlesticks,JUNGLE,weak_against,Sylas,46.21%,4
Fiddlesticks,JUNGLE,weak_against,Aatrox,46.94%,5
Fiddlesticks,JUNGLE,weak_against,Elise,47.37%,6
Fiddlesticks,JUNGLE,weak_against,Master Yi,47.44%,7
Fiddlesticks,JUNGLE,weak_against,Warwick,48.00%,8
Fiddlesticks,JUNGLE,weak_against,Naafiri,48.60%,9
Fiddlesticks,JUNGLE,weak_against,Wukong,48.62%,10
Fiddlesticks,SUPPORT,strong_against,Lulu,62.69%,1
Fiddlesticks,SUPPORT,strong_against,Morgana,56.67%,2
Fiddlesticks,SUPPORT,strong_against,Rakan,53.13%,3
Fiddlesticks,SUPPORT,strong_against,Thresh,52.14%,4
Fiddlesticks,SUPPORT,strong_against,Seraphine,49.15%,5
Fiddlesticks,SUPPORT,strong_against,Nami,49.12%,6
Fiddlesticks,SUPPORT,strong_against,Yuumi,49.06%,7
Fiddlesticks,SUPPORT,strong_against,Senna,48.57%,8
Fiddlesticks,SUPPORT,strong_against,Nautilus,44.93%,9
Fiddlesticks,SUPPORT,strong_against,Leona,44.90%,10
Fiddlesticks,SUPPORT,weak_against,Milio,30.61%,1
Fiddlesticks,SUPPORT,weak_against,Bard,34.00%,2
Fiddlesticks,SUPPORT,weak_against,Karma,38.24%,3
Fiddlesticks,SUPPORT,weak_against,Pyke,40.54%,4
Fiddlesticks,SUPPORT,weak_against,Alistar,41.18%,5
Fiddlesticks,SUPPORT,weak_against,Soraka,41.46%,6
Fiddlesticks,SUPPORT,weak_against,Lux,43.24%,7
Fiddlesticks,SUPPORT,weak_against,Blitzcrank,44.12%,8
Fiddlesticks,SUPPORT,weak_against,Leona,44.90%,9
Fiddlesticks,SUPPORT,weak_against,Nautilus,44.93%,10
Fiora,TOP,strong_against,Tahm Kench,61.19%,1
Fiora,TOP,strong_against,K'Sante,59.43%,2
Fiora,TOP,strong_against,Dr. Mundo,57.35%,3
Fiora,TOP,strong_against,Irelia,55.60%,4
Fiora,TOP,strong_against,Gnar,54.97%,5
Fiora,TOP,strong_against,Ambessa,54.77%,6
Fiora,TOP,strong_against,Gragas,54.55%,7
Fiora,TOP,strong_against,Jayce,53.99%,8
Fiora,TOP,strong_against,Vayne,53.66%,9
Fiora,TOP,strong_against,Darius,53.18%,10
Fiora,TOP,weak_against,Ryze,41.03%,1
Fiora,TOP,weak_against,Vladimir,41.30%,2
Fiora,TOP,weak_against,Warwick,41.86%,3
Fiora,TOP,weak_against,Shen,43.83%,4
Fiora,TOP,weak_against,Olaf,43.95%,5
Fiora,TOP,weak_against,Quinn,44.23%,6
Fiora,TOP,weak_against,Kennen,44.54%,7
Fiora,TOP,weak_against,Wukong,45.24%,8
Fiora,TOP,weak_against,Tryndamere,45.27%,9
Fiora,TOP,weak_against,Kayle,45.28%,10
Fizz,JUNGLE,strong_against,Ekko,60.98%,1
Fizz,JUNGLE,strong_against,Hecarim,60.00%,2
Fizz,JUNGLE,strong_against,Jarvan IV,58.11%,3
Fizz,JUNGLE,strong_against,Nidalee,57.14%,4
Fizz,JUNGLE,strong_against,Briar,57.14%,5
Fizz,JUNGLE,strong_against,Graves,56.29%,6
Fizz,JUNGLE,strong_against,Wukong,55.74%,7
Fizz,JUNGLE,strong_against,Naafiri,55.74%,8
Fizz,JUNGLE,strong_against,Xin Zhao,54.29%,9
Fizz,JUNGLE,strong_against,Zac,53.13%,10
Fizz,JUNGLE,weak_against,Zed,38.71%,1
Fizz,JUNGLE,weak_against,Rengar,39.47%,2
Fizz,JUNGLE,weak_against,Vi,42.86%,3
Fizz,JUNGLE,weak_against,Lee Sin,43.20%,4
Fizz,JUNGLE,weak_against,Qiyana,44.44%,5
Fizz,JUNGLE,weak_against,Talon,45.90%,6
Fizz,JUNGLE,weak_against,Lillia,46.15%,7
Fizz,JUNGLE,weak_against,Master Yi,46.30%,8
Fizz,JUNGLE,weak_against,Diana,46.88%,9
Fizz,JUNGLE,weak_against,Kha'Zix,47.06%,10
Fizz,MID,strong_against,Tristana,68.75%,1
Fizz,MID,strong_against,Mel,61.86%,2
Fizz,MID,strong_against,Garen,60.38%,3
Fizz,MID,strong_against,Irelia,59.38%,4
Fizz,MID,strong_against,Veigar,58.82%,5
